Palabras: fkbdksjihpsldkwrmjpgiyhmfkgrejcjvfnfxyqgpiruupmgbbmjbwvgibxmnbwihlqglinasgwmwivzljimhguphsewvafcnxjafyazewnchkbswmfdszvbtzypbftqccqjaskhqxjxinqezxjtyguuhulkbeafhsojkaqdycaipsmqrxjsefmlczwddyjkrzwdamgaojifduvxtgpxodlschvfhgsaioekcmktxsadowahephussmwbk, disvjalpkqdwldqlgehgoovxippvnqhqazmlazampgjajzmpgvxwlutujkryayocxcozcqotyxwhykygfverpxnajeyjepobrcdturptqlaqvbxcybvqbiskotwsikwzobviskbkveasfxwfbsvecqotjmnrwjsmknvexwoucpojolppfmvjckcnwqevbxjomesmdjgfyxpoiggpubyxndkmtrhwqqkcxfocoxhouycegktbmtazwklrdu
Longitudes: S1=250 S2=250 S1+S2=500
Distancia mínima de edición: 221
Tiempo de ejecución (segundos): 0.00297787
Operaciones necesarias para la distancia mínima de edición:
Eliminación en posición 0 de f | Costo: 1
Sustitución en posición 1797: o -> d | Costo: 1
Sustitución en posición 1798: w -> l | Costo: 1
Sustitución en posición 1799: t -> n | Costo: 1
Sustitución en posición 1801: x -> m | Costo: 1
Sustitución en posición 1802: i -> e | Costo: 1
Sustitución en posición 1803: z -> s | Costo: 1
Inserción en posición 1846 de q | Costo: 1
Inserción en posición 1847 de f | Costo: 1
Inserción en posición 1848 de o | Costo: 1
Inserción en posición 1849 de e | Costo: 1
Inserción en posición 1850 de c | Costo: 1
Inserción en posición 1851 de f | Costo: 1
Sustitución en posición 1806: z -> o | Costo: 1
Sustitución en posición 1807: e -> a | Costo: 1
Sustitución en posición 1808: n -> w | Costo: 1
Sustitución en posición 1809: r -> c | Costo: 1
Sustitución en posición 1810: m -> d | Costo: 1
Sustitución en posición 1811: b -> c | Costo: 1
Sustitución en posición 1812: i -> v | Costo: 1
Sustitución en posición 1813: x -> l | Costo: 1
Sustitución en posición 1814: t -> v | Costo: 1
Inserción en posición 1863 de g | Costo: 1
Inserción en posición 1864 de u | Costo: 1
Sustitución en posición 1816: t -> l | Costo: 1
Sustitución en posición 1817: s -> i | Costo: 1
Sustitución en posición 1819: z -> u | Costo: 1
Sustitución en posición 1820: v -> m | Costo: 1
Sustitución en posición 1821: a -> f | Costo: 1
Sustitución en posición 1822: d -> i | Costo: 1
Sustitución en posición 1823: c -> i | Costo: 1
Sustitución en posición 1824: b -> r | Costo: 1
Sustitución en posición 1825: p -> o | Costo: 1
Inserción en posición 1876 de x | Costo: 1
Sustitución en posición 1827: r -> f | Costo: 1
Sustitución en posición 1828: g -> j | Costo: 1
Sustitución en posición 1829: y -> l | Costo: 1
Sustitución en posición 1831: c -> l | Costo: 1
Sustitución en posición 1832: y -> r | Costo: 1
Sustitución en posición 1833: t -> p | Costo: 1
Inserción en posición 1885 de r | Costo: 1
Inserción en posición 1886 de l | Costo: 1
Inserción en posición 1887 de g | Costo: 1
Sustitución en posición 1835: b -> w | Costo: 1
Sustitución en posición 1836: y -> q | Costo: 1
Sustitución en posición 1837: c -> b | Costo: 1
Sustitución en posición 1838: i -> h | Costo: 1
Sustitución en posición 1840: t -> m | Costo: 1
Sustitución en posición 1841: u -> p | Costo: 1
Sustitución en posición 1842: o -> f | Costo: 1
Sustitución en posición 1843: c -> z | Costo: 1
Sustitución en posición 1844: t -> y | Costo: 1
Sustitución en posición 1845: h -> x | Costo: 1
Sustitución en posición 1846: n -> w | Costo: 1
Inserción en posición 1901 de c | Costo: 1
Inserción en posición 1902 de e | Costo: 1
Inserción en posición 1903 de w | Costo: 1
Sustitución en posición 1848: b -> v | Costo: 1
Sustitución en posición 1849: h -> s | Costo: 1
Sustitución en posición 1850: m -> a | Costo: 1
Sustitución en posición 1851: w -> s | Costo: 1
Sustitución en posición 1852: k -> z | Costo: 1
Sustitución en posición 1853: r -> j | Costo: 1
Sustitución en posición 1854: y -> g | Costo: 1
Sustitución en posición 1856: j -> w | Costo: 1
Sustitución en posición 1857: b -> z | Costo: 1
Sustitución en posición 1859: p -> y | Costo: 1
Sustitución en posición 1860: b -> s | Costo: 1
Sustitución en posición 1862: t -> e | Costo: 1
Sustitución en posición 1863: z -> o | Costo: 1
Sustitución en posición 1864: i -> d | Costo: 1
Sustitución en posición 1865: x -> h | Costo: 1
Sustitución en posición 1866: d -> x | Costo: 1
Sustitución en posición 1867: g -> o | Costo: 1
Sustitución en posición 1868: z -> v | Costo: 1
Sustitución en posición 1869: l -> p | Costo: 1
Sustitución en posición 1871: v -> u | Costo: 1
Sustitución en posición 1872: h -> p | Costo: 1
Sustitución en posición 1873: h -> s | Costo: 1
Sustitución en posición 1874: z -> s | Costo: 1
Inserción en posición 1932 de w | Costo: 1
Sustitución en posición 1876: q -> w | Costo: 1
Sustitución en posición 1877: o -> z | Costo: 1
Sustitución en posición 1878: n -> s | Costo: 1
Sustitución en posición 1880: v -> z | Costo: 1
Sustitución en posición 1881: b -> m | Costo: 1
Sustitución en posición 1883: f -> i | Costo: 1
Sustitución en posición 1884: v -> u | Costo: 1
Sustitución en posición 1885: o -> d | Costo: 1
Sustitución en posición 1886: s -> g | Costo: 1
Sustitución en posición 1887: e -> v | Costo: 1
Sustitución en posición 1888: r -> f | Costo: 1
Sustitución en posición 1889: v -> g | Costo: 1
Sustitución en posición 1890: v -> n | Costo: 1
Inserción en posición 1950 de d | Costo: 1
Inserción en posición 1951 de y | Costo: 1
Inserción en posición 1952 de r | Costo: 1
Inserción en posición 1953 de d | Costo: 1
Inserción en posición 1954 de p | Costo: 1
Sustitución en posición 1894: u -> s | Costo: 1
Sustitución en posición 1895: v -> k | Costo: 1
Sustitución en posición 1897: x -> h | Costo: 1
Eliminación en posición 1899 de n | Costo: 1
Eliminación en posición 1900 de i | Costo: 1
Sustitución en posición 1901: x -> d | Costo: 1
Sustitución en posición 1902: i -> k | Costo: 1
Sustitución en posición 1903: s -> b | Costo: 1
Sustitución en posición 1904: g -> a | Costo: 1
Sustitución en posición 1907: x -> r | Costo: 1
Sustitución en posición 1908: x -> i | Costo: 1
Sustitución en posición 1910: q -> j | Costo: 1
Sustitución en posición 1912: m -> e | Costo: 1
Sustitución en posición 1913: g -> n | Costo: 1
Sustitución en posición 1915: h -> a | Costo: 1
Sustitución en posición 1916: x -> s | Costo: 1
Sustitución en posición 1917: s -> h | Costo: 1
Sustitución en posición 1918: n -> p | Costo: 1
Sustitución en posición 1919: o -> n | Costo: 1
Sustitución en posición 1920: p -> t | Costo: 1
Sustitución en posición 1921: i -> t | Costo: 1
Sustitución en posición 1922: j -> o | Costo: 1
Sustitución en posición 1923: a -> n | Costo: 1
Sustitución en posición 1925: e -> f | Costo: 1
Sustitución en posición 1926: x -> b | Costo: 1
Sustitución en posición 1927: k -> q | Costo: 1
Sustitución en posición 1928: d -> p | Costo: 1
Sustitución en posición 1929: a -> m | Costo: 1
Sustitución en posición 1931: m -> u | Costo: 1
Sustitución en posición 1932: x -> q | Costo: 1
Eliminación en posición 1934 de g | Costo: 1
Sustitución en posición 1935: e -> w | Costo: 1
Sustitución en posición 1937: z -> u | Costo: 1
Sustitución en posición 1938: d -> r | Costo: 1
Sustitución en posición 1939: p -> j | Costo: 1
Sustitución en posición 1940: j -> e | Costo: 1
Sustitución en posición 1941: t -> b | Costo: 1
Sustitución en posición 1942: j -> u | Costo: 1
Sustitución en posición 1943: x -> y | Costo: 1
Sustitución en posición 1944: a -> g | Costo: 1
Sustitución en posición 1945: j -> h | Costo: 1
Sustitución en posición 1946: g -> y | Costo: 1
Sustitución en posición 1947: x -> i | Costo: 1
Sustitución en posición 1948: e -> c | Costo: 1
Sustitución en posición 1949: t -> f | Costo: 1
Sustitución en posición 1950: n -> x | Costo: 1
Sustitución en posición 1951: t -> r | Costo: 1
Sustitución en posición 1953: x -> q | Costo: 1
Sustitución en posición 1954: v -> h | Costo: 1
Sustitución en posición 1955: a -> o | Costo: 1
Sustitución en posición 1956: d -> o | Costo: 1
Sustitución en posición 1957: s -> m | Costo: 1
Sustitución en posición 1958: k -> r | Costo: 1
Inserción en posición 2019 de c | Costo: 1
Sustitución en posición 1960: t -> e | Costo: 1
Sustitución en posición 1961: l -> f | Costo: 1
Sustitución en posición 1962: u -> w | Costo: 1
Sustitución en posición 1963: s -> w | Costo: 1
Sustitución en posición 1964: u -> q | Costo: 1
Sustitución en posición 1965: a -> u | Costo: 1
Sustitución en posición 1966: w -> o | Costo: 1
Sustitución en posición 1968: b -> m | Costo: 1
Sustitución en posición 1970: b -> q | Costo: 1
Eliminación en posición 1972 de v | Costo: 1
Sustitución en posición 1973: m -> t | Costo: 1
Sustitución en posición 1974: k -> o | Costo: 1
Eliminación en posición 1976 de y | Costo: 1
Eliminación en posición 1977 de r | Costo: 1
Sustitución en posición 1978: u -> d | Costo: 1
Sustitución en posición 1979: c -> n | Costo: 1
Sustitución en posición 1980: k -> d | Costo: 1
Sustitución en posición 1982: x -> u | Costo: 1
Sustitución en posición 1983: o -> b | Costo: 1
Sustitución en posición 1984: g -> y | Costo: 1
Inserción en posición 2043 de t | Costo: 1
Sustitución en posición 1986: o -> g | Costo: 1
Inserción en posición 2046 de k | Costo: 1
Sustitución en posición 1988: n -> s | Costo: 1
Sustitución en posición 1989: a -> d | Costo: 1
Sustitución en posición 1991: i -> w | Costo: 1
Sustitución en posición 1992: l -> j | Costo: 1
Sustitución en posición 1993: o -> y | Costo: 1
Sustitución en posición 1994: b -> v | Costo: 1
Inserción en posición 2055 de q | Costo: 1
Inserción en posición 2057 de v | Costo: 1
Inserción en posición 2058 de d | Costo: 1
Inserción en posición 2059 de d | Costo: 1
Inserción en posición 2060 de u | Costo: 1
Sustitución en posición 1997: z -> t | Costo: 1
Sustitución en posición 1999: s -> p | Costo: 1
Sustitución en posición 2000: b -> k | Costo: 1
Sustitución en posición 2001: w -> o | Costo: 1
Sustitución en posición 2002: f -> s | Costo: 1
Sustitución en posición 2003: w -> x | Costo: 1
Sustitución en posición 2004: i -> u | Costo: 1
Sustitución en posición 2005: q -> b | Costo: 1
Sustitución en posición 2007: g -> x | Costo: 1
Sustitución en posición 2008: j -> a | Costo: 1
Sustitución en posición 2009: n -> r | Costo: 1
Sustitución en posición 2010: i -> s | Costo: 1
Sustitución en posición 2011: v -> i | Costo: 1
Sustitución en posición 2012: w -> e | Costo: 1
Sustitución en posición 2013: i -> c | Costo: 1
Sustitución en posición 2014: j -> c | Costo: 1
Sustitución en posición 2015: f -> h | Costo: 1
Sustitución en posición 2016: d -> v | Costo: 1
Eliminación en posición 2018 de q | Costo: 1
Sustitución en posición 2020: z -> v | Costo: 1
Sustitución en posición 2021: k -> w | Costo: 1
Sustitución en posición 2022: d -> x | Costo: 1
Sustitución en posición 2023: m -> n | Costo: 1
Sustitución en posición 2024: z -> l | Costo: 1
Sustitución en posición 2025: e -> u | Costo: 1
Sustitución en posición 2026: t -> s | Costo: 1
Sustitución en posición 2027: o -> p | Costo: 1
Sustitución en posición 2028: f -> o | Costo: 1
Eliminación en posición 2030 de i | Costo: 1
Sustitución en posición 2032: k -> g | Costo: 1
Sustitución en posición 2033: o -> y | Costo: 1
Sustitución en posición 2034: e -> y | Costo: 1
Sustitución en posición 2035: t -> a | Costo: 1
Sustitución en posición 2036: g -> x | Costo: 1
Sustitución en posición 2037: z -> s | Costo: 1
Sustitución en posición 2038: z -> c | Costo: 1
Sustitución en posición 2039: p -> q | Costo: 1
Sustitución en posición 2040: o -> r | Costo: 1
Sustitución en posición 2041: k -> e | Costo: 1
Sustitución en posición 2042: m -> j | Costo: 1
Sustitución en posición 2043: l -> k | Costo: 1
Sustitución en posición 2044: u -> o | Costo: 1
Sustitución en posición 2045: w -> o | Costo: 1
Sustitución en posición 2046: s -> m | Costo: 1
Sustitución en posición 2047: x -> q | Costo: 1
Sustitución en posición 2049: i -> j | Costo: 1
Eliminación en posición 2051 de z | Costo: 1
Sustitución en posición 2052: t -> q | Costo: 1
Sustitución en posición 2053: u -> g | Costo: 1
Sustitución en posición 2054: l -> n | Costo: 1
Sustitución en posición 2055: u -> p | Costo: 1
Sustitución en posición 2056: a -> w | Costo: 1
Sustitución en posición 2057: h -> b | Costo: 1
Sustitución en posición 2059: g -> o | Costo: 1
Sustitución en posición 2060: v -> s | Costo: 1
Sustitución en posición 2061: s -> a | Costo: 1
Sustitución en posición 2062: o -> c | Costo: 1
Sustitución en posición 2063: g -> a | Costo: 1
Sustitución en posición 2065: v -> a | Costo: 1
Sustitución en posición 2066: b -> a | Costo: 1
Sustitución en posición 2067: m -> j | Costo: 1
Sustitución en posición 2068: u -> x | Costo: 1
Sustitución en posición 2069: a -> v | Costo: 1
Sustitución en posición 2070: d -> l | Costo: 1
Sustitución en posición 2071: j -> o | Costo: 1
Inserción en posición 2134 de p | Costo: 1
Sustitución en posición 2073: q -> z | Costo: 1
Sustitución en posición 2075: g -> f | Costo: 1
Sustitución en posición 2076: o -> n | Costo: 1
Sustitución en posición 2077: o -> l | Costo: 1
Sustitución en posición 2078: f -> v | Costo: 1
Eliminación en posición 2080 de y | Costo: 1
Sustitución en posición 2081: x -> u | Costo: 1
Sustitución en posición 2082: k -> p | Costo: 1
Sustitución en posición 2083: t -> b | Costo: 1
Sustitución en posición 2084: t -> d | Costo: 1
Sustitución en posición 2085: y -> e | Costo: 1
Sustitución en posición 2086: n -> q | Costo: 1
Sustitución en posición 2087: u -> z | Costo: 1
Eliminación en posición 2089 de x | Costo: 1
Eliminación en posición 2090 de a | Costo: 1
Sustitución en posición 2092: q -> n | Costo: 1
Sustitución en posición 2093: q -> x | Costo: 1
Sustitución en posición 2094: i -> d | Costo: 1
Sustitución en posición 2095: w -> s | Costo: 1
Sustitución en posición 2096: l -> z | Costo: 1
Sustitución en posición 2098: l -> s | Costo: 1
Sustitución en posición 2099: i -> c | Costo: 1
Sustitución en posición 2100: m -> u | Costo: 1
Eliminación en posición 2102 de r | Costo: 1
Sustitución en posición 2103: a -> x | Costo: 1
Sustitución en posición 2104: i -> f | Costo: 1
Sustitución en posición 2105: p -> g | Costo: 1
Inserción en posición 2167 de g | Costo: 1
Sustitución en posición 2109: o -> d | Costo: 1
Sustitución en posición 2110: k -> v | Costo: 1
Sustitución en posición 2111: d -> t | Costo: 1
Sustitución en posición 2112: n -> z | Costo: 1
Sustitución en posición 2113: u -> g | Costo: 1
Sustitución en posición 2114: x -> p | Costo: 1
Sustitución en posición 2115: h -> q | Costo: 1
Sustitución en posición 2116: u -> j | Costo: 1
Sustitución en posición 2117: k -> s | Costo: 1
Sustitución en posición 2118: d -> u | Costo: 1
Sustitución en posición 2119: b -> z | Costo: 1
Sustitución en posición 2120: i -> t | Costo: 1
Sustitución en posición 2121: d -> c | Costo: 1
Inserción en posición 2182 de j | Costo: 1
Sustitución en posición 2123: y -> z | Costo: 1
Sustitución en posición 2124: t -> j | Costo: 1
Sustitución en posición 2125: o -> b | Costo: 1
Sustitución en posición 2126: w -> b | Costo: 1
Sustitución en posición 2127: h -> u | Costo: 1
Sustitución en posición 2128: a -> v | Costo: 1
Sustitución en posición 2129: j -> d | Costo: 1
Sustitución en posición 2131: o -> l | Costo: 1
Inserción en posición 2193 de w | Costo: 1
Inserción en posición 2194 de t | Costo: 1
Sustitución en posición 2133: i -> l | Costo: 1
Sustitución en posición 2134: o -> v | Costo: 1
Sustitución en posición 2135: i -> b | Costo: 1
Sustitución en posición 2136: x -> t | Costo: 1
Sustitución en posición 2137: z -> y | Costo: 1
Sustitución en posición 2138: h -> w | Costo: 1
Sustitución en posición 2139: c -> m | Costo: 1
Sustitución en posición 2140: q -> z | Costo: 1
Sustitución en posición 2141: r -> e | Costo: 1
Sustitución en posición 2142: h -> c | Costo: 1
Sustitución en posición 2143: d -> r | Costo: 1
Sustitución en posición 2144: l -> n | Costo: 1
Sustitución en posición 2145: e -> w | Costo: 1
Sustitución en posición 2147: i -> o | Costo: 1
Sustitución en posición 2148: r -> q | Costo: 1
Sustitución en posición 2149: p -> o | Costo: 1
Sustitución en posición 2150: j -> s | Costo: 1
Sustitución en posición 2152: u -> p | Costo: 1
Sustitución en posición 2153: n -> b | Costo: 1
Sustitución en posición 2154: b -> c | Costo: 1
Sustitución en posición 2156: e -> y | Costo: 1
Sustitución en posición 2158: x -> v | Costo: 1
Sustitución en posición 2159: g -> n | Costo: 1
Sustitución en posición 2160: j -> l | Costo: 1
Sustitución en posición 2161: m -> x | Costo: 1
Sustitución en posición 2162: u -> l | Costo: 1
Sustitución en posición 2163: l -> g | Costo: 1
Sustitución en posición 2164: w -> j | Costo: 1
Sustitución en posición 2165: k -> i | Costo: 1
Sustitución en posición 2166: t -> j | Costo: 1
Sustitución en posición 2167: t -> c | Costo: 1
Sustitución en posición 2168: k -> j | Costo: 1
Sustitución en posición 2169: a -> h | Costo: 1
Sustitución en posición 2170: x -> r | Costo: 1
Sustitución en posición 2171: a -> k | Costo: 1
Sustitución en posición 2172: t -> l | Costo: 1
Sustitución en posición 2173: g -> v | Costo: 1
